timestamp,exercise_type,shoulder_height_diff,hip_height_diff,knee_height_diff,ankle_height_diff,elbow_height_diff,wrist_height_diff,ear_height_diff,squat_angle,plank_angle,left_shoulder_x,left_shoulder_y,right_shoulder_y,right_shoulder_x,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_y,right_knee_x,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,""
1761241918038,SQUAT,41.76004,19.131195,44.069427,11.465149,72.175964,32.65442,19.159363,NaN,NaN,306.57776,415.40402,373.64398,232.74985,258.79602,488.49918,210.9086,469.36798,283.61,517.4242,473.35477,161.01804,262.49585,557.7578,193.59613,546.29266,314.29932,492.80914,180.09506,420.63318,282.6994,464.06757,237.21747,431.41315,304.53372,365.46838,273.17914,346.30902,
1761241918104,SQUAT,41.212555,18.964844,42.075073,9.211609,69.65491,33.621582,17.667572,NaN,NaN,307.24933,417.84103,376.62848,231.85524,256.8967,490.3092,210.77837,471.34436,277.73672,513.7002,471.62512,165.70547,259.73328,559.47504,192.3457,550.2634,317.10983,494.61316,177.53703,424.95825,284.9644,468.28046,234.07115,434.65887,303.0246,367.43396,273.11874,349.7664,
1761241918175,SQUAT,41.919556,18.781647,39.991028,9.527527,70.66037,34.481506,18.346924,NaN,NaN,307.5992,419.64355,377.724,232.40392,256.16888,490.93533,209.96924,472.1537,274.83746,513.30194,473.3109,164.08365,258.90118,560.44244,192.37576,550.9149,319.54282,493.28973,179.83562,422.62936,283.81833,470.07733,234.39885,435.59583,303.67242,370.03558,273.47354,351.68866,
1761241918247,SQUAT,41.414276,17.944977,36.72928,15.0876465,70.75296,35.674927,19.45221,NaN,NaN,307.06537,417.4866,376.07233,232.8427,251.56213,489.45224,206.82169,471.50726,277.19214,509.42548,472.6962,164.71698,258.67056,560.2603,193.55719,545.17267,317.33893,491.5773,179.19543,420.82434,283.32907,470.1775,235.86716,434.50256,304.94,370.00717,272.96515,350.55496,
1761241918320,SQUAT,42.66208,18.698517,31.358215,13.463013,69.484344,35.5495,17.76361,NaN,NaN,306.69016,415.69034,373.02826,233.29414,254.21082,484.76498,209.78766,466.06647,281.1797,505.62006,474.26184,165.88066,261.55865,558.9888,192.45297,545.52576,316.16937,487.64865,178.52847,418.1643,283.001,468.6624,235.18152,433.1129,306.58032,366.41492,274.70178,348.6513,
1761241918403,SQUAT,44.047577,18.595459,33.89566,14.238464,74.68686,36.387085,19.24881,NaN,NaN,305.05066,411.68033,367.63275,233.14357,251.85854,478.88116,207.23228,460.2857,284.36255,510.46094,476.56528,160.73235,261.35843,560.3004,193.19804,546.06195,314.78806,484.21237,180.15836,409.5255,282.39975,464.62732,234.85565,428.24023,306.87964,363.31268,276.53012,344.06387,
1761241918470,SQUAT,48.69284,18.400757,30.24881,12.922546,84.60889,38.811523,20.915741,NaN,NaN,305.47748,408.74405,360.0512,234.93994,251.00339,472.55038,206.68979,454.14963,274.29178,514.31665,484.06784,159.90843,260.1416,555.6415,193.64055,542.71893,312.29822,485.7343,180.01953,401.12543,279.9648,461.31686,233.78175,422.50534,306.77356,360.79227,278.40582,339.87653,
1761241918536,SQUAT,49.114594,18.595764,21.590546,11.592041,86.886475,36.87509,19.931213,NaN,NaN,304.5491,401.95544,352.84085,235.74762,248.74869,465.39227,205.52612,446.7965,268.466,505.3868,483.79626,158.76578,260.04706,555.5238,195.9574,543.93176,307.43198,477.90033,178.59515,391.01385,274.24347,450.61124,231.79153,413.73615,308.17725,353.22128,279.49835,333.29007,
1761241918598,SQUAT,48.808502,20.312317,18.24887,12.414429,84.87991,38.87903,20.361237,NaN,NaN,301.69214,393.74762,344.93912,236.57211,245.58815,458.66205,204.01439,438.34973,265.00894,497.90042,479.65155,163.01459,263.35992,557.4964,194.65314,545.082,305.0553,465.36578,177.74886,380.48587,272.55524,443.1441,229.00441,404.26508,308.83447,346.01956,282.1245,325.65833,
1761241918667,SQUAT,46.191345,16.970245,5.8372803,12.365784,86.998474,31.692871,19.870697,NaN,NaN,302.62775,380.0088,333.81744,238.03647,244.13795,444.96445,202.3906,427.9942,263.0137,485.3963,479.55902,164.23213,262.5483,559.292,195.28506,546.9262,300.52753,456.08356,177.89778,369.08508,272.48907,426.38354,231.35832,394.69067,309.5704,333.83365,284.45605,313.96295,
1761241918731,SQUAT,50.341095,18.872864,6.477661,14.356628,94.03821,24.580383,19.349792,NaN,NaN,305.12204,374.76547,324.42438,238.97807,243.45981,435.60703,201.18562,416.73416,263.0738,475.14606,468.6684,166.2512,262.2893,556.9541,191.93825,542.5975,300.84155,453.15338,176.73267,359.11517,276.18988,411.1935,229.78645,386.61313,312.76025,323.38943,285.9647,304.03964,
1761241918800,SQUAT,48.69153,18.8844,8.026794,8.690857,88.94394,25.690887,19.873962,NaN,NaN,306.25043,363.0265,314.33496,237.76837,241.57687,424.10754,198.83115,405.22314,258.5139,473.7885,465.76172,171.6221,259.47946,554.0024,193.02724,545.3115,302.98486,442.558,176.14082,353.61407,276.30972,405.01053,231.42677,379.31964,314.87878,313.3039,287.7424,293.42993,
1761241918879,SQUAT,49.42697,19.341278,14.306854,9.657043,82.04346,22.257172,20.105164,NaN,NaN,307.47562,353.4776,304.05063,237.84735,242.32207,412.87613,200.1986,393.53485,256.5225,470.38712,456.08026,173.52238,258.2688,554.61926,193.85359,544.9622,299.2788,429.1908,180.56546,347.14734,273.10278,391.76978,237.83423,369.5126,317.26947,301.338,289.08466,281.23285,
1761241918954,SQUAT,50.262695,18.058075,11.232056,9.531555,86.211975,23.205048,19.155884,NaN,NaN,305.12405,342.48767,292.22498,238.60797,242.5224,403.1503,196.92523,385.09222,255.13438,468.601,457.36896,169.46638,259.99347,556.5075,192.9122,546.97595,297.8813,418.9964,181.81891,332.78442,270.86926,379.46558,238.5344,356.26053,317.55557,287.92117,289.82355,268.7653,
1761241919025,SQUAT,50.07538,18.903809,20.95166,13.113403,89.380585,28.229553,18.249237,NaN,NaN,307.1347,329.85345,279.77808,239.38007,241.48737,396.39233,197.75645,377.48853,255.84686,472.43488,451.48322,169.07239,260.28952,556.7048,190.48915,543.5914,296.89178,411.30215,182.20284,321.92157,271.7549,368.62115,237.23354,340.3916,318.95923,273.71338,292.0699,255.46414,
1761241919093,SQUAT,54.298035,20.06488,15.890381,4.737671,87.01752,30.524536,18.176422,NaN,NaN,312.63782,320.36658,266.06854,243.29472,245.45978,385.6236,199.44582,365.55872,257.40915,465.52414,449.63376,170.2844,260.20566,551.5723,190.15367,546.83466,293.58203,396.3518,184.70914,309.3343,275.32465,359.5274,239.85999,329.00287,322.91443,259.76517,294.55774,241.58875,
1761241919167,SQUAT,51.79123,17.976807,14.980469,5.860779,80.00589,31.046143,20.531464,NaN,NaN,312.34415,304.15234,252.36111,241.59105,249.238,377.22986,200.15292,359.25305,259.0985,460.43,445.44952,171.9251,262.31024,550.7655,190.12296,544.9047,289.6468,377.24237,185.68661,297.23648,278.5822,348.48578,240.82806,317.43964,320.82394,246.32556,294.04385,225.7941,
1761241919254,SQUAT,53.36319,18.02597,16.265503,7.888489,86.81787,32.643982,20.11821,NaN,NaN,315.69458,288.14517,234.78198,246.55727,251.296,366.5077,204.93495,348.48172,260.24194,458.08405,441.81854,174.93439,260.67804,551.9427,190.31871,544.0542,293.8727,362.526,189.537,275.70813,281.5747,333.02063,241.50728,300.37665,326.10995,230.74623,301.1866,210.62802,
1761241919325,SQUAT,55.69992,19.044586,13.663239,7.067871,88.09598,41.724854,18.64029,NaN,NaN,321.30713,279.9575,224.25757,250.16902,256.29388,357.99646,209.72311,338.95187,261.28854,451.18198,437.51874,179.81012,260.6891,551.31525,191.89009,544.2474,300.71167,353.09586,191.08368,264.99988,289.81085,325.98755,241.9073,284.2627,330.49033,217.14522,302.67484,198.50493,
1761241919405,SQUAT,54.823883,15.370911,11.122284,2.0161743,85.6057,55.899536,19.183563,NaN,NaN,322.8642,267.60477,212.78088,254.59105,258.1669,353.33725,210.54526,337.96634,261.794,450.78262,439.66034,181.70174,261.71857,548.2356,191.43263,546.2194,300.65817,336.87256,194.92683,251.26686,292.64682,327.9327,244.4918,272.03317,332.96954,204.42398,304.37964,185.24042,
1761241919492,SQUAT,48.202377,18.023743,16.440582,3.5233765,86.74631,80.059326,19.82373,NaN,NaN,328.5339,250.64926,202.44688,259.0566,262.3215,348.40485,214.52039,330.3811,262.43335,453.853,437.4124,183.31813,262.0079,548.8525,195.1933,545.3291,314.3704,322.3139,200.8212,235.5676,310.3063,338.70435,244.20874,258.64502,336.27213,194.34695,307.01334,174.52322,
1761241919564,SQUAT,55.856216,20.07016,16.050385,7.102722,100.4592,40.095352,21.656265,NaN,NaN,331.05774,250.58163,194.72542,258.8514,265.0009,344.49802,215.5513,324.42786,262.36465,452.62546,436.57507,190.19154,263.18073,548.2087,193.31177,541.10596,307.60275,332.0778,198.96376,231.61859,290.29437,294.6192,248.3041,254.52385,338.47964,189.60373,307.23123,167.94746,
1761241919654,SQUAT,55.360443,19.980225,15.463104,4.3415527,93.98425,48.754196,21.237167,NaN,NaN,332.40814,245.44205,190.0816,260.6768,267.4615,342.72668,216.60583,322.74646,264.38715,451.04248,435.57938,191.66156,264.07693,546.0824,193.98216,541.74084,318.0195,320.7422,199.5354,226.75793,295.79932,297.05948,249.2529,248.30528,339.3948,185.7086,307.77637,164.47144,
1761241919722,SQUAT,54.589767,19.99118,13.125488,1.8621826,88.289215,50.07814,20.579071,NaN,NaN,334.16174,242.8125,188.22273,262.23624,269.62228,340.5518,219.23462,320.5606,266.6306,446.2169,433.0914,190.5088,264.2036,543.49176,193.12717,541.6296,314.95737,315.1868,203.83553,226.89758,297.0449,296.813,251.38069,246.73485,341.3291,181.96793,308.32626,161.38885,
1761241919805,SQUAT,56.08145,15.928772,12.683655,5.6694946,89.55501,58.773224,21.789291,NaN,NaN,331.98413,243.17065,187.0892,260.1829,270.48856,339.56128,219.80962,323.6325,264.19763,444.7724,432.08875,189.63643,263.54266,545.91974,193.04002,540.25024,314.40607,319.49054,200.6254,229.93553,296.92227,302.939,247.84238,244.16577,340.63785,180.29636,308.59735,158.50706,
1761241919893,SQUAT,54.59665,14.430054,11.226288,1.6338501,87.95743,79.80951,20.704483,NaN,NaN,333.00156,239.8346,185.23795,261.4345,271.8409,338.63232,222.0187,324.20227,265.6914,442.97562,431.74933,187.10959,261.46606,543.4539,193.6028,541.82007,317.8681,311.00168,203.47118,223.04425,310.05817,322.16077,247.23993,242.35126,340.01532,177.8479,308.65405,157.14342,
1761241919970,SQUAT,53.021408,12.344208,10.552246,0.93530273,87.01796,57.2753,22.20996,NaN,NaN,328.33325,237.7913,184.7699,254.02908,271.3745,338.2408,220.46832,325.8966,264.85748,442.36148,431.80923,185.89003,262.5845,542.30237,192.9498,543.2377,312.81406,310.51703,198.61363,223.49907,297.57355,299.5324,246.60779,242.25711,336.87286,180.58148,305.68787,158.37152,
1761241920058,SQUAT,51.257782,12.893768,11.5685425,4.5440674,89.96463,49.35994,20.759674,NaN,NaN,329.96823,236.63727,185.37949,257.01685,273.5291,340.04144,222.55885,327.14767,262.65707,446.35828,434.78973,188.08315,260.86145,544.02856,192.82863,548.57263,316.11777,312.10086,198.72514,222.13623,293.91156,290.3113,245.51631,240.95137,335.76788,178.82632,304.42773,158.06665,
1761241920115,SQUAT,51.914917,12.243652,9.243469,1.0808716,94.154434,58.11995,21.469086,NaN,NaN,326.03168,237.09007,185.17516,255.23088,271.8882,338.40637,222.31961,326.16272,264.05975,444.7815,435.53802,187.5022,260.91873,547.16864,194.68935,548.2495,313.2395,316.33447,197.64201,222.18004,298.56876,299.1413,244.87398,241.02135,333.7412,179.86179,302.79727,158.3927,
1761241920198,SQUAT,56.766907,12.037781,8.383759,1.0908203,94.83969,49.39067,22.57994,NaN,NaN,326.31686,241.44203,184.67513,253.80469,270.85086,338.1091,222.75876,326.07132,266.4252,444.82785,436.4441,188.01102,261.0642,546.4009,194.75723,545.31006,309.06442,317.30643,194.69746,222.46674,297.87366,290.1784,243.79643,240.78773,333.55957,180.65233,302.24637,158.07239,
1761241920283,SQUAT,56.0056,10.632935,6.494232,0.9468994,99.52734,48.162643,24.075562,NaN,NaN,323.023,238.94055,182.93495,252.913,268.36545,335.5078,221.13754,324.87488,265.76498,443.0994,436.60516,187.29027,262.24973,544.0315,193.94106,544.9784,308.36417,320.2674,198.8764,220.74005,293.02188,289.83798,245.05139,241.67534,332.23322,181.0604,302.87067,156.98483,
1761241920365,SQUAT,55.310486,12.9236145,5.954132,0.6375122,91.964264,68.39401,24.973999,NaN,NaN,322.84583,238.93948,183.629,252.33499,268.38135,340.42264,221.60147,327.49902,265.51562,442.6112,436.65707,186.3075,261.97754,543.54285,194.4944,544.18036,313.18665,317.05936,197.3661,225.0951,302.6154,309.70496,242.06943,241.31094,332.333,182.61136,304.27072,157.63736,
1761241920444,SQUAT,57.427124,10.998688,7.798828,0.09234619,98.68445,53.50836,25.22493,NaN,NaN,324.3056,241.20782,183.7807,252.79504,267.89072,336.57883,220.82217,325.58014,264.98224,443.83472,436.0359,186.4646,261.5495,544.362,194.26385,544.45435,308.19608,321.66837,197.20834,222.98392,291.58063,295.56628,244.44789,242.05792,332.74176,183.80081,304.01425,158.57588,
1761241920525,SQUAT,56.898224,10.818878,7.41098,0.85839844,99.91872,55.53418,23.821106,NaN,NaN,325.67813,241.96698,185.06876,254.02731,268.50845,337.59586,221.16438,326.77698,261.90118,442.893,435.48203,186.14835,261.94446,544.26904,194.69731,543.41064,311.7377,322.458,196.26228,222.53929,295.0128,297.4228,243.38437,241.88861,334.03232,183.70958,305.30145,159.88847,
1761241920602,SQUAT,58.7493,11.661987,9.37384,1.0807495,102.55524,55.07016,23.942902,NaN,NaN,326.78238,242.40579,183.6565,254.84332,268.68387,336.52774,221.1543,324.86575,263.71,443.3103,433.93646,186.6578,261.1349,543.4644,195.47913,542.38367,311.69638,323.26874,200.1328,220.7135,297.01053,298.82968,246.35542,243.75952,336.4328,184.69308,306.527,160.75018,
1761241920688,SQUAT,59.2677,14.539215,11.046173,1.3710938,98.35469,54.901337,24.276215,NaN,NaN,327.4853,244.14609,184.87839,256.83405,266.3715,340.69427,219.47327,326.15506,261.85532,448.29892,437.25275,186.90912,259.8297,546.05035,194.4804,544.67926,308.49445,323.37283,200.21017,225.01814,297.5635,299.9388,245.89757,245.03748,337.40787,185.76332,307.70215,161.4871,
1761241920763,SQUAT,58.480835,14.764709,12.498474,1.0123291,101.11058,56.465103,23.74083,NaN,NaN,328.6465,245.93921,187.45837,257.21774,266.28552,342.24942,219.05756,327.4847,260.5408,449.50006,437.0016,186.15878,259.3933,545.4196,195.24864,546.43195,312.0671,327.06387,200.81027,225.9533,298.08417,301.3192,245.88661,244.85411,338.57913,187.08252,309.07394,163.34169,
1761241920849,SQUAT,58.19493,14.763611,10.911804,3.9315796,101.89838,52.293427,23.080704,NaN,NaN,329.43655,248.01729,189.82236,257.92422,268.09998,342.20883,218.44472,327.44522,260.5383,447.9251,437.0133,185.63365,260.69327,543.0737,194.14204,547.0053,317.05182,331.69144,201.50829,229.79306,301.3602,297.71915,246.11864,245.42572,338.78076,188.54149,309.07153,165.46078,
1761241920934,SQUAT,56.696075,15.281982,11.255493,3.782837,90.97595,53.689957,23.602875,NaN,NaN,328.64032,248.77444,192.07837,259.0934,265.9422,345.55927,217.48671,330.27728,262.81293,453.37714,442.12164,183.08043,262.11108,543.9618,193.92874,547.7446,319.4409,321.9806,201.6435,231.00464,301.70813,303.2341,247.62872,249.54414,340.0164,192.12662,311.3506,168.52374,
1761241921004,SQUAT,57.332947,16.298706,11.669525,2.1455078,97.028015,45.956635,21.929077,NaN,NaN,329.94708,252.91278,195.57983,262.4194,264.83777,347.80643,217.13116,331.50772,264.01404,452.9854,441.3159,179.78537,263.15277,547.29425,193.37529,545.14874,324.98956,329.71072,204.78517,232.68271,299.686,298.73328,251.04227,252.77664,340.49863,195.37854,313.77188,173.44946,
1761241921089,SQUAT,54.034485,17.314789,17.929138,2.060669,91.9418,54.371124,21.756119,NaN,NaN,331.69382,256.0688,202.0343,263.61807,265.28204,349.95486,217.62526,332.64008,267.4004,455.63354,437.7044,178.53946,263.22092,549.2553,194.78036,547.19464,327.36578,327.96478,205.70493,236.02298,305.32718,313.91605,253.35388,259.54492,340.47427,200.56389,313.98434,178.80777,
1761241921161,SQUAT,51.91487,17.338562,12.85556,4.4891357,102.231476,45.67743,20.789871,NaN,NaN,333.5035,266.71643,214.80156,265.2917,265.97702,356.7137,216.92172,339.37515,271.73175,455.24207,442.3865,174.40237,264.66254,550.6159,192.1362,546.1268,320.93866,346.98135,206.00818,244.74988,296.99445,314.97748,255.69658,269.30005,341.0357,212.05887,315.26447,191.269,
1761241921249,SQUAT,52.09543,19.41507,20.777008,9.165039,97.21115,42.245422,21.007034,NaN,NaN,328.7732,275.54376,223.44833,262.0416,259.74866,365.8366,214.7966,346.42154,274.5312,463.66837,442.89136,175.05518,264.19397,554.97614,191.51883,545.8111,318.03647,353.06168,204.02367,255.85052,300.56934,325.8811,254.27187,283.63568,337.25864,222.23605,313.44394,201.22902,
1761241921320,SQUAT,53.809753,18.237549,18.386353,10.024048,99.08899,29.705475,19.630386,NaN,NaN,327.67322,285.05176,231.242,259.72922,259.2188,367.36783,212.68864,349.13028,274.5734,462.4745,444.08813,170.20691,263.26312,556.27466,191.79147,546.2506,319.58423,366.564,203.78644,267.475,299.1021,326.19336,256.935,296.48788,338.01257,234.11192,315.7129,214.48154,
1761241921403,SQUAT,58.18051,20.16925,17.659668,10.291382,106.03882,33.393738,21.939728,NaN,NaN,328.14142,302.91922,244.73871,260.97525,260.14917,380.5714,214.29585,360.40216,275.9933,464.97302,447.31335,168.63452,262.43698,555.6533,190.72124,545.36194,313.44403,383.6215,203.13068,277.58267,292.55865,342.2871,252.89037,308.89337,336.2776,250.242,312.47458,228.30228,
1761241921486,SQUAT,55.521576,21.978058,21.754944,10.688416,107.51758,32.78305,22.563599,NaN,NaN,327.74063,318.70312,263.18155,262.19012,259.3583,390.51947,215.24341,368.5414,273.96725,466.41187,444.65692,168.13892,261.78467,555.1157,191.03717,544.4273,315.73407,401.7624,204.91814,294.2448,292.6721,356.06693,254.13663,323.28387,336.21024,268.7819,311.76697,246.21829,
1761241921562,SQUAT,52.25351,19.38977,27.915436,14.395691,100.07675,27.402191,19.968018,NaN,NaN,325.47906,330.73645,278.48294,256.88693,261.54294,395.75092,215.65105,376.36115,269.99435,474.15125,446.2358,169.29994,260.84796,559.3496,189.90227,544.9539,315.9684,417.8935,198.79277,317.81674,295.09857,368.95978,252.2489,341.5576,333.2474,282.749,307.0549,262.78098,
1761241921640,SQUAT,52.92163,18.477264,27.31015,13.2612915,95.495575,25.843262,21.712189,NaN,NaN,321.4523,347.36435,294.44272,253.01262,260.30106,412.09958,215.55078,393.6223,266.75046,476.00095,448.6908,164.48325,262.412,556.1904,187.31413,542.92914,313.08472,429.2964,196.94353,333.8008,291.06158,385.92792,250.15483,360.08466,328.19165,300.07175,304.88593,278.35956,
1761241921729,SQUAT,51.818207,19.37384,19.195435,12.817871,88.483154,28.100922,22.13263,NaN,NaN,321.53128,362.22012,310.40192,246.6168,263.33746,425.42487,218.50465,406.05103,263.41016,469.47437,450.27893,164.6319,262.3451,554.84045,189.78848,542.0226,312.46857,446.6106,193.37398,358.12744,290.6408,406.83325,248.84053,378.73233,324.66803,315.1646,301.35056,293.03198,
1761241921802,SQUAT,48.908264,18.727234,13.188934,10.478394,86.17676,26.284058,22.05722,NaN,NaN,317.97833,377.03265,328.1244,244.4424,263.26877,437.54358,218.23706,418.81635,264.4796,464.89426,451.70532,161.73434,261.30487,552.7449,190.42323,542.2665,310.22794,459.84723,193.61311,373.67047,283.79932,418.3178,250.14078,392.03375,320.5197,333.49164,295.33746,311.43442,
1761241921885,SQUAT,48.139526,19.097198,20.948517,5.730652,80.42203,23.078247,22.83258,NaN,NaN,315.20804,391.80176,343.66223,241.78442,260.53482,454.1808,214.89919,435.0836,263.14935,473.31512,452.3666,161.01764,261.61484,551.28906,188.76697,545.5584,307.49506,472.53952,188.46124,392.1175,282.32233,430.1433,248.09924,407.06506,319.03125,346.87982,291.5539,324.04724,
1761241921970,SQUAT,51.788452,22.398468,35.196503,10.945862,84.66849,25.59143,21.19043,NaN,NaN,314.36832,406.0396,354.25116,242.11017,255.86887,465.89877,212.04904,443.5003,255.34741,485.47836,450.28186,160.43613,258.23102,552.85394,186.42033,541.9081,305.09296,485.83185,185.92131,401.16336,278.5936,442.0462,241.02948,416.45477,318.11865,357.21307,290.03616,336.02264,
1761241922055,SQUAT,54.465424,22.510956,41.312836,9.541626,90.328,29.655151,23.492859,NaN,NaN,311.69928,418.31967,363.85425,243.4041,252.11652,474.66016,210.11597,452.1492,261.97272,494.94308,453.63025,156.93138,258.908,553.0077,186.04053,543.46606,300.91226,496.13153,188.50371,405.80353,276.47012,456.51337,239.92178,426.85822,317.7212,368.2979,287.22836,344.80505,
1761241922115,SQUAT,54.609985,23.118317,62.2334,15.257324,92.56677,31.770508,22.71997,NaN,NaN,312.94485,426.10742,371.49744,244.14565,253.289,482.39548,211.58286,459.27716,266.58453,520.617,458.3836,155.73398,260.81305,557.1527,190.16284,541.8954,301.5626,502.85672,188.49178,410.28995,273.97104,465.51163,238.3855,433.74112,318.56082,377.90558,287.11172,355.1856,
1761241922196,SQUAT,55.201263,24.58075,63.274048,16.9057,94.51987,38.31015,24.39444,NaN,NaN,313.5276,432.31003,377.10876,246.12363,254.4755,486.25684,212.58572,461.6761,259.732,518.1542,454.88013,157.09593,254.82602,560.2435,191.5607,543.3378,304.96722,510.1745,187.1319,415.65463,276.39243,475.46146,237.0082,437.1513,318.196,385.16748,284.4888,360.77304,
1761241922241,SQUAT,53.865753,24.538635,52.957428,16.939087,88.93463,38.338196,25.24231,NaN,NaN,313.8412,435.0223,381.15656,245.03363,256.12787,489.2448,214.71515,464.70618,269.72614,513.9796,461.0222,155.32285,254.96198,562.9922,193.49162,546.0531,307.91425,507.49576,185.24983,418.56113,275.7751,479.37427,234.9093,441.03607,318.55243,389.59903,284.54675,364.35672,
1761241922332,SQUAT,53.15753,24.674225,50.233093,19.453552,86.197205,42.31302,23.61026,NaN,NaN,312.74747,436.43213,383.2746,243.42348,258.26358,491.64,215.51108,466.9658,276.0732,513.5458,463.31268,156.83209,260.2177,561.97363,194.13797,542.5201,311.15594,505.72327,187.00415,419.52606,280.13504,484.01584,232.87077,441.70282,316.61597,391.43573,283.73755,367.82547,
1761241922393,SQUAT,53.24646,20.895142,50.17459,16.511108,82.69125,32.60486,23.996552,NaN,NaN,313.05072,436.3184,383.07193,243.56772,257.41852,487.24524,214.60521,466.3501,277.78265,512.10913,461.93454,156.0118,264.32764,560.95575,190.53163,544.44464,309.0283,504.68524,185.31941,421.994,277.0526,474.16083,233.22287,441.55597,316.3815,391.34637,283.9381,367.34982,
1761241922461,SQUAT,53.7023,22.001404,51.835114,17.135376,86.825195,27.505524,23.76294,NaN,NaN,312.95914,435.53973,381.83743,244.153,256.09787,487.78058,214.50087,465.77917,276.41055,517.873,466.03787,153.55104,261.5016,560.7897,190.68602,543.6543,306.78387,505.2594,184.0117,418.4342,275.2729,467.16235,230.43292,439.65683,316.0517,389.54526,282.48502,365.78232,
1761241922542,SQUAT,52.011932,22.537079,48.104584,14.4505005,91.84775,27.776184,19.006836,NaN,NaN,312.58865,432.16028,380.14835,244.48645,255.52725,488.50253,214.52266,465.96545,275.02136,513.46454,465.35995,153.24124,260.92758,558.9738,188.60008,544.5233,304.7848,504.8389,183.77002,412.99115,271.05856,463.4115,230.9036,435.6353,314.44293,381.18994,280.88126,362.1831,
1761241922611,SQUAT,52.364563,20.02414,33.339874,19.711426,93.888245,24.084045,19.70752,NaN,NaN,310.1069,426.87732,374.51276,240.72716,253.85706,482.14508,211.63042,462.12094,272.8575,498.95923,465.61935,154.68207,260.79474,559.93933,187.63478,540.2279,304.57648,500.95203,179.66272,407.06378,262.75903,452.7272,224.45036,428.64316,312.81955,376.41437,278.61334,356.70685,
1761241922671,SQUAT,51.19165,19.141449,28.082825,17.466003,89.06833,23.600067,20.986023,NaN,NaN,307.88132,416.99933,365.80768,236.73705,252.74655,472.6675,209.95393,453.52606,266.94287,489.73523,461.6524,154.37808,261.09137,557.2193,188.19409,539.7533,300.82312,488.64294,177.57211,399.57462,260.25653,440.06015,221.34369,416.46008,310.7188,366.7426,278.2637,345.7566,
1761241922755,SQUAT,50.46463,18.757355,15.418976,11.026184,90.26538,20.443481,17.340729,NaN,NaN,308.24872,407.95728,357.49265,240.9734,253.28558,462.94614,209.27716,444.18878,273.80515,488.6064,473.18744,152.5013,260.89224,553.8355,188.60255,542.8093,296.80777,479.80756,178.62384,389.54218,257.2237,425.07043,223.42068,404.62695,311.04846,354.3411,280.0112,337.00037,
1761241922812,SQUAT,49.73587,19.25943,9.609985,14.793335,92.12967,20.124115,14.584778,NaN,NaN,308.039,395.91916,346.1833,241.9978,254.26889,452.8143,209.91917,433.55487,272.826,480.61285,471.00287,157.32224,262.39307,554.21423,189.02467,539.4209,295.19324,464.84558,180.57138,372.7159,259.6085,410.2753,220.44434,390.15118,309.75058,341.79794,281.69766,327.21317,
1761241922884,SQUAT,46.326782,20.813599,17.835876,13.910522,94.43622,21.987885,13.840576,NaN,NaN,310.51163,380.63898,334.3122,241.59909,255.2981,442.30255,210.234,421.48895,275.75433,481.48175,463.64587,163.90703,262.5873,558.55096,189.0772,544.64044,299.7888,451.76398,176.17908,357.32776,261.7254,400.99594,217.24309,379.00806,309.86853,327.8564,283.92844,314.01584,
1761241922958,SQUAT,46.93817,19.011871,18.460815,9.40332,98.84079,21.172089,15.4895935,NaN,NaN,311.28574,367.8099,320.87173,241.34274,255.4029,431.66623,210.608,412.65436,279.50757,481.32428,462.86346,161.4697,262.47162,555.4627,189.70605,546.0594,303.20114,440.98666,176.63713,342.14587,266.6327,392.14624,219.4163,370.97415,311.5714,312.5291,285.6418,297.03952,
